Date,All Water Level
10/22/2020,453.96912
10/23/2020,453.9996
10/24/2020,453.96912
10/25/2020,453.75576
10/26/2020,453.51192
10/27/2020,453.29856
10/28/2020,453.0852
10/29/2020,452.87184
10/30/2020,452.628
10/31/2020,452.38416
11/1/2020,452.1708
11/2/2020,451.98792
11/3/2020,451.74408
11/4/2020,451.53072
11/5/2020,451.31736
11/6/2020,451.104
11/7/2020,450.9516
11/8/2020,450.7992
11/9/2020,450.61632
11/10/2020,450.6468
11/11/2020,450.92112
11/12/2020,451.04304
11/13/2020,451.04304
11/14/2020,450.86016
11/15/2020,450.67728
11/16/2020,450.52488
11/17/2020,450.342
11/18/2020,450.12864
11/19/2020,449.8848
11/20/2020,449.7324
11/21/2020,449.51904
11/22/2020,449.33616
11/23/2020,449.09232
11/24/2020,449.2752
11/25/2020,449.7324
11/26/2020,449.8848
11/27/2020,449.82384
11/28/2020,449.64096
11/29/2020,449.4276
11/30/2020,449.54952
12/1/2020,449.91528
12/2/2020,450.15912
12/3/2020,450.1896
12/4/2020,449.91528
12/5/2020,449.70192
12/6/2020,449.48856
12/7/2020,449.58
12/8/2020,450.06768
12/9/2020,450.46392
12/10/2020,450.73824
12/11/2020,450.4944
12/12/2020,450.25056
12/13/2020,450.06768
12/14/2020,450.22008
12/15/2020,450.55536
12/16/2020,450.70776
12/17/2020,450.4944
12/18/2020,450.28104
12/19/2020,450.06768
12/20/2020,449.82384
12/21/2020,449.64096
12/22/2020,449.79336
12/23/2020,450.22008
12/24/2020,450.25056
12/25/2020,450.09816
12/26/2020,449.8848
12/27/2020,449.76288
12/28/2020,449.64096
12/29/2020,450.31152
12/30/2020,450.86016
12/31/2020,451.31736
1/1/2021,451.4088
1/2/2021,451.31736
1/3/2021,451.19544
1/4/2021,451.04304
1/5/2021,451.13448
1/6/2021,451.5612
1/7/2021,451.77456
1/8/2021,451.89648
1/9/2021,451.80504
1/10/2021,451.59168
1/11/2021,451.43928
1/12/2021,451.31736
1/13/2021,451.34784
1/14/2021,451.62216
1/15/2021,451.68312
1/16/2021,451.62216
1/17/2021,451.53072
1/18/2021,451.37832
1/19/2021,451.19544
1/20/2021,451.22592
1/21/2021,451.43928
1/22/2021,451.46976
1/23/2021,451.77456
1/24/2021,451.68312
1/25/2021,451.59168
1/26/2021,451.74408
1/27/2021,451.62216
1/28/2021,451.50024
1/29/2021,451.46976
1/30/2021,451.62216
1/31/2021,451.62216
2/1/2021,451.62216
2/2/2021,451.62216
2/3/2021,451.62216
2/4/2021,451.62216
2/5/2021,451.77456
2/6/2021,451.59168
2/7/2021,451.46976
2/8/2021,452.68896
2/9/2021,452.81088
2/10/2021,452.99376
2/11/2021,452.99376
2/12/2021,452.99376
2/13/2021,452.99376
2/14/2021,452.99376
2/15/2021,452.99376
2/16/2021,452.99376
2/17/2021,451.4088
2/18/2021,451.83552
2/19/2021,451.53072
2/20/2021,451.65264
2/21/2021,451.53072
2/22/2021,451.53072
2/23/2021,451.5612
2/24/2021,451.16496
2/25/2021,450.7992
2/26/2021,450.98208
2/27/2021,450.82968
2/28/2021,450.82968
3/1/2021,450.37248
3/2/2021,450.09816
3/3/2021,450.25056
3/4/2021,450.28104
3/5/2021,450.58584
3/6/2021,450.58584
3/7/2021,450.58584
3/8/2021,450.67728
3/9/2021,450.28104
3/10/2021,450.22008
3/11/2021,451.95744
3/12/2021,451.83552
3/13/2021,451.83552
3/14/2021,451.83552
3/15/2021,451.46976
3/16/2021,451.34784
3/17/2021,451.19544
3/18/2021,451.4088
3/19/2021,451.2564
3/20/2021,451.07352
3/21/2021,450.89064
3/22/2021,450.73824
3/23/2021,450.52488
3/24/2021,450.46392
3/25/2021,450.52488
3/26/2021,450.7992
3/27/2021,450.61632
3/28/2021,450.43344
3/29/2021,450.25056
3/30/2021,450.342
3/31/2021,450.73824
4/1/2021,450.89064
4/2/2021,450.98208
4/3/2021,450.98208
4/4/2021,450.70776
4/5/2021,450.46392
4/6/2021,450.52488
4/7/2021,450.86016
4/8/2021,450.98208
4/9/2021,451.16496
4/10/2021,451.2564
4/11/2021,451.28688
4/12/2021,451.07352
4/13/2021,451.16496
4/14/2021,451.37832
4/15/2021,451.89648
4/16/2021,452.07936
4/17/2021,451.80504
4/18/2021,451.5612
4/19/2021,451.31736
4/20/2021,451.43928
4/21/2021,451.98792
4/22/2021,452.0184
4/23/2021,451.77456
4/24/2021,451.53072
4/25/2021,451.28688
4/26/2021,451.04304
4/27/2021,450.86016
4/28/2021,451.19544
4/29/2021,451.04304
4/30/2021,450.76872
5/1/2021,450.52488
5/2/2021,450.31152
5/3/2021,450.09816
5/4/2021,450.37248
5/5/2021,450.12864
5/6/2021,449.8848
5/7/2021,449.64096
5/8/2021,449.4276
5/9/2021,449.18376
5/10/2021,448.9704
5/11/2021,449.00088
5/12/2021,448.75704
5/13/2021,448.5132
5/14/2021,448.26936
5/15/2021,448.02552
5/16/2021,447.78168
5/17/2021,447.65976
5/18/2021,447.81216
5/19/2021,447.56832
5/20/2021,447.294
5/21/2021,447.08064
5/22/2021,446.80632
5/23/2021,446.56248
5/24/2021,446.31864
5/25/2021,446.41008
5/26/2021,446.16624
5/27/2021,445.9224
5/28/2021,445.64808
5/29/2021,445.40424
5/30/2021,445.1604
5/31/2021,444.91656
6/1/2021,444.67272
6/2/2021,444.42888
6/3/2021,444.12408
6/4/2021,443.84976
6/5/2021,443.57544
6/6/2021,443.30112
6/7/2021,443.08776
6/8/2021,442.81344
6/9/2021,442.84392
6/10/2021,442.8744
6/11/2021,442.60008
6/12/2021,442.35624
6/13/2021,442.08192
6/14/2021,441.83808
6/15/2021,441.56376
6/16/2021,441.31992
6/17/2021,441.0456
6/18/2021,440.77128
6/19/2021,440.49696
6/20/2021,440.25312
6/21/2021,440.00928
6/22/2021,439.70448
6/23/2021,439.43016
6/24/2021,439.15584
6/25/2021,438.88152
6/26/2021,438.6072
6/27/2021,438.33288
6/28/2021,438.05856
6/29/2021,437.78424
6/30/2021,437.50992
7/1/2021,437.20512
7/2/2021,436.90032
7/3/2021,436.56504
7/4/2021,436.29072
7/5/2021,436.0164
7/6/2021,435.7116
7/7/2021,435.4068
7/8/2021,435.102
7/9/2021,434.76672
7/10/2021,434.46192
7/11/2021,434.21808
7/12/2021,433.8828
7/13/2021,433.578
7/14/2021,433.2732
7/15/2021,432.93792
7/16/2021,432.6636
7/17/2021,432.3588
7/18/2021,432.054
7/19/2021,431.81016
7/20/2021,431.47488
7/21/2021,431.10912
7/22/2021,430.77384
7/23/2021,430.46904
7/24/2021,430.16424
7/25/2021,429.85944
7/26/2021,429.55464
7/27/2021,429.21936
7/28/2021,428.88408
7/29/2021,428.5488
7/30/2021,428.21352
7/31/2021,427.87824
8/1/2021,427.57344
8/2/2021,427.20768
8/3/2021,426.96384
8/4/2021,426.68952
8/5/2021,426.35424
8/6/2021,426.07992
8/7/2021,426.20184
8/8/2021,425.83608
8/9/2021,427.87824
8/10/2021,425.196
8/11/2021,425.196
8/12/2021,425.196
8/13/2021,425.196
8/14/2021,425.196
8/15/2021,423.91584
8/16/2021,423.3672
8/17/2021,422.84904
8/18/2021,422.54424
8/19/2021,422.54424
8/20/2021,422.54424
8/21/2021,422.54424
8/22/2021,422.54424
8/23/2021,421.5384
8/24/2021,421.05072
8/25/2021,420.7764
8/26/2021,420.44112
8/27/2021,420.44112
8/28/2021,420.44112
8/29/2021,419.74008
8/30/2021,419.28288
8/31/2021,419.06952
9/1/2021,419.28288
9/2/2021,437.17464
9/3/2021,437.17464
9/4/2021,437.17464
9/5/2021,437.17464
9/6/2021,418.67328
9/7/2021,419.19144
9/8/2021,419.19144
9/9/2021,419.19144
9/10/2021,420.56304
9/11/2021,420.56304
9/12/2021,420.44112
9/13/2021,420.19728
9/14/2021,419.89248
9/15/2021,419.64864
9/16/2021,420.1668
9/17/2021,420.1668
9/18/2021,420.1668
9/19/2021,419.13048
9/20/2021,419.00856
9/21/2021,418.67328
9/22/2021,418.36848
9/23/2021,418.36848
9/24/2021,418.36848
9/25/2021,419.16096
9/26/2021,418.97808
9/27/2021,418.58184
9/28/2021,418.45992
9/29/2021,418.76472
9/30/2021,418.76472
10/1/2021,418.76472
10/2/2021,418.76472
10/3/2021,418.76472
10/4/2021,418.76472
10/5/2021,418.97808
10/6/2021,418.97808
10/7/2021,418.97808
10/8/2021,418.97808
10/9/2021,420.22776
10/10/2021,419.99916
10/11/2021,419.77056
10/12/2021,419.4048
10/13/2021,419.31336
10/14/2021,419.31336
10/15/2021,419.2524
10/16/2021,419.2524
10/17/2021,419.06952
10/18/2021,419.06952
10/19/2021,418.45992
10/20/2021,418.70376
10/21/2021,418.70376
10/22/2021,420.0144
10/23/2021,420.0144
10/24/2021,419.77056
10/25/2021,419.43528
10/26/2021,419.03904
10/27/2021,419.74008
10/28/2021,420.50208
10/29/2021,420.28872
10/30/2021,419.83152
10/31/2021,420.19728
11/1/2021,420.19728
11/2/2021,420.19728
11/3/2021,420.19728
11/4/2021,420.19728
11/5/2021,420.38016
11/6/2021,421.0812
11/7/2021,420.86784
11/8/2021,420.41064
11/9/2021,420.22776
11/10/2021,419.89248
11/11/2021,419.89248
11/12/2021,421.2336
11/13/2021,421.2336
11/14/2021,420.624
11/15/2021,420.1668
11/16/2021,420.04488
11/17/2021,421.05072
11/18/2021,421.05072
11/19/2021,422.148
11/20/2021,422.148
11/21/2021,421.75176
11/22/2021,421.386
11/23/2021,421.02024
11/24/2021,421.41648
11/25/2021,421.72128
11/26/2021,422.148
11/27/2021,422.148
11/28/2021,422.148
11/29/2021,422.148
11/30/2021,422.148
12/1/2021,422.148
12/2/2021,422.78808
12/3/2021,422.78808
12/4/2021,422.78808
12/5/2021,422.78808
12/6/2021,422.36136
12/7/2021,422.36136
12/8/2021,422.36136
12/9/2021,422.36136
12/10/2021,422.36136
12/11/2021,423.3672
12/12/2021,423.12336
12/13/2021,423.12336
12/14/2021,422.63568
12/15/2021,422.63568
12/16/2021,424.09872
12/17/2021,424.83024
12/18/2021,425.37888
12/19/2021,426.59808
12/20/2021,426.38472
12/21/2021,426.29328
12/22/2021,427.42104
12/23/2021,429.40224
12/24/2021,430.0728
12/25/2021,430.59096
12/26/2021,430.77384
12/27/2021,431.10912
12/28/2021,431.99304
12/29/2021,431.99304
12/30/2021,432.60264
12/31/2021,432.57216
1/1/2022,432.57216
1/2/2022,432.5112
1/3/2022,432.57216
1/4/2022,432.93792
1/5/2022,433.76088
1/6/2022,434.43144
1/7/2022,434.67528
1/8/2022,435.49824
1/9/2022,435.43728
1/10/2022,435.43728
1/11/2022,435.77256
1/12/2022,436.65648
1/13/2022,436.80888
1/14/2022,437.20512
1/15/2022,437.44896
1/16/2022,437.90616
1/17/2022,437.90616
1/18/2022,437.6928
1/19/2022,437.90616
1/20/2022,438.3024
1/21/2022,438.3024
1/22/2022,439.03392
1/23/2022,439.27776
1/24/2022,438.94248
1/25/2022,439.3692
1/26/2022,439.85688
1/27/2022,439.85688
1/28/2022,440.25312
1/29/2022,440.19216
1/30/2022,440.1312
1/31/2022,440.00928
2/1/2022,439.91784
2/2/2022,440.37504
2/3/2022,440.37504
2/4/2022,440.37504
2/5/2022,441.13704
2/6/2022,441.01512
2/7/2022,440.92368
2/8/2022,440.71032
2/9/2022,440.95416
2/10/2022,440.95416
2/11/2022,441.8076
2/12/2022,441.8076
2/13/2022,442.5696
2/14/2022,442.53912
2/15/2022,442.29528
2/16/2022,442.17336
2/17/2022,443.0268
2/18/2022,443.0268
2/19/2022,443.05728
2/20/2022,442.84392
2/21/2022,442.84392
2/22/2022,442.50864
2/23/2022,442.50864
2/24/2022,442.50864
2/25/2022,442.50864
2/26/2022,442.722
2/27/2022,442.722
2/28/2022,442.4172
3/1/2022,442.23432
3/2/2022,442.02096
3/3/2022,442.02096
3/4/2022,442.02096
3/5/2022,441.59424
3/6/2022,441.3504
3/7/2022,441.3504
3/8/2022,441.0456
3/9/2022,441.0456
3/10/2022,440.77128
3/11/2022,440.55792
3/12/2022,440.55792
3/13/2022,440.34456
3/14/2022,440.22264
3/15/2022,440.03976
3/16/2022,439.79592
3/17/2022,439.79592
3/18/2022,440.00928
3/19/2022,439.64352
3/20/2022,439.43016
3/21/2022,439.43016
3/22/2022,439.43016
3/23/2022,439.43016
3/24/2022,439.91784
3/25/2022,439.88736
3/26/2022,439.58256
3/27/2022,439.5216
3/28/2022,439.30824
3/29/2022,439.0644
3/30/2022,438.912
3/31/2022,439.27776
4/1/2022,439.8264
4/2/2022,439.674
4/3/2022,439.55208
4/4/2022,439.55208
4/5/2022,439.55208
4/6/2022,439.55208
4/7/2022,439.94832
4/8/2022,440.71032
4/9/2022,440.37504
4/10/2022,440.16168
4/11/2022,439.91784
4/12/2022,439.64352
4/13/2022,439.43016
4/14/2022,439.18632
4/15/2022,438.94248
4/16/2022,438.7596
4/17/2022,438.54624
4/18/2022,438.3024
4/19/2022,438.08904
4/20/2022,437.93664
4/21/2022,438.27192
4/22/2022,437.96712
4/23/2022,437.75376
4/24/2022,437.5404
4/25/2022,437.29656
4/26/2022,437.35752
4/27/2022,437.78424
4/28/2022,437.90616
4/29/2022,437.66232
4/30/2022,437.41848
5/1/2022,437.20512
5/2/2022,436.99176
5/3/2022,437.0832
5/4/2022,437.50992
5/5/2022,437.29656
5/6/2022,437.02224
5/7/2022,436.74792
5/8/2022,436.50408
5/9/2022,436.26024
5/10/2022,435.92496
5/11/2022,435.68112
5/12/2022,435.77256
5/13/2022,435.52872
5/14/2022,435.2544
5/15/2022,434.91912
5/16/2022,434.61432
5/17/2022,434.27904
5/18/2022,434.09616
5/19/2022,433.76088
5/20/2022,433.69992
5/21/2022,433.39512
5/22/2022,433.1208
5/23/2022,432.816
5/24/2022,432.54168
5/25/2022,432.23688
5/26/2022,431.99304
5/27/2022,431.62728
5/28/2022,431.32248
5/29/2022,431.01768
5/30/2022,430.74336
5/31/2022,430.49952
6/1/2022,430.25568
6/2/2022,430.01184
6/3/2022,429.768
6/4/2022,429.52416
6/5/2022,429.24984
6/6/2022,429.006
6/7/2022,428.79264
6/8/2022,428.45736
6/9/2022,428.73168
6/10/2022,428.67072
6/11/2022,428.42688
6/12/2022,428.244
6/13/2022,427.90872
6/14/2022,427.75632
6/15/2022,427.6344
6/16/2022,427.54296
6/17/2022,427.29912
6/18/2022,427.08576
6/19/2022,426.78096
6/20/2022,426.5676
6/21/2022,426.32376
6/22/2022,426.01896
6/23/2022,425.83608
6/24/2022,425.59224
6/25/2022,425.3484
6/26/2022,425.07408
6/27/2022,424.83024
6/28/2022,424.52544
6/29/2022,424.92168
6/30/2022,425.31792
7/1/2022,425.01312
7/2/2022,424.76928
7/3/2022,424.49496
7/4/2022,424.25112
7/5/2022,424.00728
7/6/2022,424.00728
7/7/2022,424.46448
7/8/2022,424.67784
7/9/2022,424.40352
7/10/2022,424.15968
7/11/2022,423.91584
7/12/2022,424.03776
7/13/2022,424.37304
7/14/2022,424.52544
7/15/2022,424.49496
7/16/2022,424.25112
7/17/2022,423.9768
7/18/2022,423.672
7/19/2022,423.8244
7/20/2022,424.434
7/21/2022,424.52544
7/22/2022,424.22064
7/23/2022,424.00728
7/24/2022,423.76344
7/25/2022,423.48912
7/26/2022,423.70248
7/27/2022,424.37304
7/28/2022,424.76928
7/29/2022,424.52544
7/30/2022,424.25112
7/31/2022,424.00728
8/1/2022,423.73296
8/2/2022,424.03776
8/3/2022,424.79976
8/4/2022,425.13504
8/5/2022,424.86072
8/6/2022,424.61688
8/7/2022,424.37304
8/8/2022,424.1292
8/9/2022,424.2816
8/10/2022,424.49496
8/11/2022,424.40352
8/12/2022,424.46448
8/13/2022,424.52544
8/14/2022,424.25112
8/15/2022,423.9768
8/16/2022,424.06824
8/17/2022,424.34256
8/18/2022,424.5864
8/19/2022,424.64736
8/20/2022,424.37304
8/21/2022,424.09872
8/22/2022,423.85488
8/23/2022,424.09872
8/24/2022,424.5864
8/25/2022,424.8912
8/26/2022,425.0436
8/27/2022,424.76928
8/28/2022,424.52544
8/29/2022,424.2816
8/30/2022,424.2816
8/31/2022,424.70832
9/1/2022,424.83024
9/2/2022,425.07408
9/3/2022,425.07408
9/4/2022,424.86072
9/5/2022,424.5864
9/6/2022,424.64736
9/7/2022,425.01312
9/8/2022,425.07408
9/9/2022,425.31792
9/10/2022,425.5008
9/11/2022,425.22648
9/12/2022,425.71416
9/13/2022,426.23232
9/14/2022,426.81144
9/15/2022,427.23816
9/16/2022,427.39056
9/17/2022,427.36008
9/18/2022,427.3296
9/19/2022,427.23816
9/20/2022,427.11624
9/21/2022,426.99432
9/22/2022,426.8724
9/23/2022,426.72
9/24/2022,426.5676
9/25/2022,426.44568
9/26/2022,426.29328
9/27/2022,426.14088
9/28/2022,425.92752
9/29/2022,426.04944
9/30/2022,425.83608
10/1/2022,425.62272
10/2/2022,425.40936
10/3/2022,425.16552
10/4/2022,424.8912
10/5/2022,424.61688
10/6/2022,424.64736
10/7/2022,424.92168
10/8/2022,424.61688
10/9/2022,424.34256
10/10/2022,424.03776
10/11/2022,423.73296
10/12/2022,423.672
10/13/2022,424.2816
10/14/2022,424.46448
10/15/2022,424.5864
10/16/2022,424.52544
10/17/2022,424.22064
10/18/2022,423.94632
10/19/2022,424.03776
10/20/2022,424.434
10/21/2022,424.55592
10/22/2022,424.67784
10/23/2022,424.5864
10/24/2022,424.52544
10/25/2022,424.83024
10/26/2022,424.70832
10/27/2022,424.64736
10/28/2022,424.76928
10/29/2022,424.76928
10/30/2022,424.7388
10/31/2022,424.46448
11/1/2022,424.19016
11/2/2022,424.19016
11/3/2022,424.40352
11/4/2022,424.5864
11/5/2022,424.5864
11/6/2022,424.5864
11/7/2022,424.37304
11/8/2022,424.52544
11/9/2022,424.83024
11/10/2022,425.0436
11/11/2022,424.79976
11/12/2022,424.64736
11/13/2022,424.31208
11/14/2022,424.1292
11/15/2022,424.2816
11/16/2022,424.52544
11/17/2022,424.76928
11/18/2022,424.83024
11/19/2022,424.86072
11/20/2022,424.64736
11/21/2022,424.40352
11/22/2022,424.49496
11/23/2022,424.92168
11/24/2022,424.98264
11/25/2022,425.10456
11/26/2022,424.92168
11/27/2022,424.70832
11/28/2022,424.49496
11/29/2022,424.61688
11/30/2022,425.28744
12/1/2022,425.28744
12/2/2022,425.0436
12/3/2022,424.86072
12/4/2022,424.61688
12/5/2022,424.40352
12/6/2022,424.7388
12/7/2022,425.71416
12/8/2022,426.1104
12/9/2022,426.23232
12/10/2022,426.04944
12/11/2022,425.958
12/12/2022,425.71416
12/13/2022,425.8056
12/14/2022,426.59808
12/15/2022,426.78096
12/16/2022,426.5676
12/17/2022,426.38472
12/18/2022,426.20184
12/19/2022,426.5676
12/20/2022,427.57344
12/21/2022,428.3964
12/22/2022,428.7012
12/23/2022,429.3108
12/24/2022,429.34128
12/25/2022,429.37176
12/26/2022,429.12792
12/27/2022,429.34128
12/28/2022,429.73752
12/29/2022,429.9204
12/30/2022,430.2252
12/31/2022,430.34712
1/1/2023,430.46904
1/2/2023,430.31664
1/3/2023,430.46904
1/4/2023,431.292
1/5/2023,432.14544
1/6/2023,432.48072
1/7/2023,432.60264
1/8/2023,432.57216
1/9/2023,432.87696
1/10/2023,434.12664
1/11/2023,435.77256
1/12/2023,436.56504
1/13/2023,437.66232
1/14/2023,438.3024
1/15/2023,438.33288
1/16/2023,438.42432
1/17/2023,438.7596
1/18/2023,439.3692
1/19/2023,439.30824
1/20/2023,439.3692
1/21/2023,439.33872
1/22/2023,439.27776
1/23/2023,439.30824
1/24/2023,439.49112
1/25/2023,439.91784
1/26/2023,439.91784
1/27/2023,439.94832
1/28/2023,439.91784
1/29/2023,439.8264
1/30/2023,439.76544
1/31/2023,439.91784
2/1/2023,440.03976
2/2/2023,439.9788
2/3/2023,439.88736
2/4/2023,439.79592
2/5/2023,439.61304
2/6/2023,439.5216
2/7/2023,439.39968
2/8/2023,439.27776
2/9/2023,439.15584
2/10/2023,438.97296
2/11/2023,438.82056
2/12/2023,438.66816
2/13/2023,438.48528
2/14/2023,438.33288
2/15/2023,438.24144
2/16/2023,438.36336
2/17/2023,438.57672
2/18/2023,438.42432
2/19/2023,438.21096
2/20/2023,438.02808
2/21/2023,437.81472
2/22/2023,437.90616
2/23/2023,438.24144
2/24/2023,438.24144
2/25/2023,438.79008
2/26/2023,439.674
2/27/2023,439.9788
2/28/2023,440.80176
3/1/2023,440.83224
3/2/2023,440.95416
3/3/2023,440.95416
3/4/2023,440.98464
3/5/2023,440.98464
3/6/2023,441.41136
3/7/2023,442.08192
3/8/2023,442.66104
3/9/2023,443.08776
3/10/2023,443.60592
3/11/2023,444.30696
3/12/2023,444.73368
3/13/2023,445.3128
3/14/2023,446.56248
3/15/2023,448.02552
3/16/2023,448.72656
3/17/2023,448.72656
3/18/2023,448.75704
3/19/2023,448.78752
3/20/2023,448.78752
3/21/2023,449.09232
3/22/2023,450.25056
3/23/2023,451.34784
3/24/2023,451.37832
3/25/2023,451.4088
3/26/2023,451.4088
3/27/2023,451.43928
3/28/2023,451.80504
3/29/2023,452.65848
3/30/2023,453.51192
3/31/2023,453.81672
4/1/2023,453.81672
4/2/2023,454.4568
4/3/2023,456.10272
4/4/2023,456.65136
4/5/2023,457.07808
4/6/2023,457.44384
4/7/2023,457.90104
4/8/2023,458.54112
4/9/2023,459.0288
4/10/2023,459.486
4/11/2023,459.82128
4/12/2023,460.00416
4/13/2023,460.06512
4/14/2023,460.15656
4/15/2023,460.0956
4/16/2023,460.03464
4/17/2023,459.97368
4/18/2023,459.88224
4/19/2023,459.85176
4/20/2023,459.9432
4/21/2023,460.03464
4/22/2023,460.18704
4/23/2023,460.03464
4/24/2023,459.85176
4/25/2023,459.69936
4/26/2023,459.69936
4/27/2023,459.85176
4/28/2023,459.88224
4/29/2023,459.66888
4/30/2023,459.51648
5/1/2023,459.30312
5/2/2023,459.42504
5/3/2023,459.6384
5/4/2023,459.69936
5/5/2023,459.72984
5/6/2023,459.54696
5/7/2023,459.39456
5/8/2023,459.1812
5/9/2023,459.45552
5/10/2023,459.88224
5/11/2023,459.82128
5/12/2023,459.7908
5/13/2023,460.0956
5/14/2023,460.21752
5/15/2023,460.03464
5/16/2023,460.03464
5/17/2023,460.248
5/18/2023,460.30896
5/19/2023,460.0956
5/20/2023,459.88224
5/21/2023,459.69936
5/22/2023,459.486
5/23/2023,459.60792
5/24/2023,459.97368
5/25/2023,460.00416
5/26/2023,459.82128
5/27/2023,459.97368
5/28/2023,459.7908
5/29/2023,459.9432
5/30/2023,460.18704
5/31/2023,460.12608
6/1/2023,460.03464
6/2/2023,459.88224
6/3/2023,460.00416
6/4/2023,460.4004
6/5/2023,460.30896
6/6/2023,460.43088
6/7/2023,460.61376
6/8/2023,460.61376
6/9/2023,460.5528
6/10/2023,460.46136
6/11/2023,460.4004
6/12/2023,460.27848
6/13/2023,460.33944
6/14/2023,460.43088
6/15/2023,460.27848
6/16/2023,460.27848
6/17/2023,460.15656
6/18/2023,460.03464
6/19/2023,459.88224
6/20/2023,459.76032
6/21/2023,459.82128
6/22/2023,459.69936
6/23/2023,459.69936
6/24/2023,459.88224
6/25/2023,459.72984
6/26/2023,459.57744
6/27/2023,459.6384
6/28/2023,459.66888
6/29/2023,459.51648
6/30/2023,459.45552
7/1/2023,459.30312
7/2/2023,459.12024
7/3/2023,458.96784
7/4/2023,459.05928
7/5/2023,459.30312
7/6/2023,459.39456
7/7/2023,459.42504
7/8/2023,459.69936
7/9/2023,459.54696
7/10/2023,459.39456
7/11/2023,459.45552
7/12/2023,459.54696
7/13/2023,459.486
7/14/2023,459.60792
7/15/2023,459.6384
7/16/2023,459.66888
7/17/2023,459.486
7/18/2023,459.66888
7/19/2023,459.7908
7/20/2023,459.6384
7/21/2023,459.69936
7/22/2023,459.54696
7/23/2023,459.42504
7/24/2023,459.30312
7/25/2023,459.39456
7/26/2023,459.486
7/27/2023,459.30312
7/28/2023,459.15072
7/29/2023,458.99832
7/30/2023,458.84592
7/31/2023,458.724
8/1/2023,458.84592
8/2/2023,459.0288
8/3/2023,458.90688
8/4/2023,458.75448
8/5/2023,458.60208
8/6/2023,458.51064
8/7/2023,458.38872
8/8/2023,458.54112
8/9/2023,458.90688
8/10/2023,458.81544
8/11/2023,458.81544
8/12/2023,458.69352
8/13/2023,458.54112
8/14/2023,458.4192
8/15/2023,458.54112
8/16/2023,458.99832
8/17/2023,459.05928
8/18/2023,458.93736
8/19/2023,458.78496
8/20/2023,458.81544
8/21/2023,458.81544
8/22/2023,459.08976
8/23/2023,459.486
8/24/2023,459.7908
8/25/2023,459.88224
8/26/2023,459.69936
8/27/2023,459.54696
8/28/2023,459.30312
8/29/2023,459.12024
8/30/2023,459.27264
8/31/2023,459.51648
9/1/2023,459.45552
9/2/2023,459.27264
9/3/2023,459.08976
9/4/2023,458.90688
9/5/2023,458.90688
9/6/2023,459.27264
9/7/2023,459.3336
9/8/2023,459.30312
9/9/2023,459.30312
9/10/2023,459.1812
9/11/2023,459.0288
9/12/2023,459.05928
9/13/2023,459.21168
9/14/2023,459.30312
9/15/2023,459.54696
9/16/2023,459.42504
9/17/2023,459.27264
9/18/2023,459.15072
9/19/2023,458.99832
9/20/2023,458.84592
9/21/2023,458.99832
9/22/2023,458.99832
9/23/2023,458.84592
9/24/2023,458.75448
9/25/2023,458.63256
9/26/2023,458.69352
9/27/2023,458.81544
9/28/2023,458.8764
9/29/2023,459.15072
9/30/2023,459.1812
10/1/2023,459.30312
10/2/2023,459.15072
10/3/2023,459.0288
10/4/2023,458.90688
10/5/2023,458.75448
10/6/2023,458.60208
10/7/2023,458.48016
10/8/2023,458.35824
10/9/2023,458.23632
10/10/2023,458.5716
10/11/2023,458.4192
10/12/2023,458.32776
10/13/2023,458.23632
10/14/2023,458.08392
10/15/2023,457.93152
10/16/2023,457.77912
10/17/2023,457.93152
10/18/2023,458.02296
10/19/2023,457.87056
10/20/2023,457.90104
10/21/2023,457.74864
10/22/2023,457.47432
10/23/2023,457.2
10/24/2023,457.3524
10/25/2023,457.6572
10/26/2023,457.41336
10/27/2023,457.16952
10/28/2023,456.92568
10/29/2023,456.65136
10/30/2023,456.438
10/31/2023,456.5904
11/1/2023,456.86472
11/2/2023,456.62088
11/3/2023,456.438
11/4/2023,456.19416
11/5/2023,455.95032
11/6/2023,455.73696
11/7/2023,455.49312
11/8/2023,455.18832
11/9/2023,454.97496
11/10/2023,454.73112
11/11/2023,454.51776
11/12/2023,454.33488
11/13/2023,454.12152
11/14/2023,453.96912
11/15/2023,453.8472
11/16/2023,453.6948
11/17/2023,453.60336
11/18/2023,453.48144
11/19/2023,453.29856
11/20/2023,453.20712
11/21/2023,453.05472
11/22/2023,452.9328
11/23/2023,452.7804
11/24/2023,452.628
11/25/2023,452.50608
11/26/2023,452.38416
11/27/2023,452.26224
11/28/2023,452.10984
11/29/2023,451.98792
11/30/2023,451.80504
12/1/2023,451.65264
12/2/2023,451.46976
12/3/2023,451.31736
12/4/2023,451.19544
12/5/2023,450.98208
12/6/2023,450.86016
